"","Expression","CellName","Sample","Tissue","nUMI","nGene","Sub_Cluster","CancerType","Global_Cluster","Global_UMAP_1","Global_UMAP_2","IGSF8","KIR3DL2","CD274"
"1282964557809397-GSM3148628_BC05_TUMOR2_counts.csv",0,"1282964557809397-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",541.967384600001,301,"Mono_CD14","BRCA","Mono",-0.75675833,6.4084206,0,0,0
"1296173458935147-GSM3148628_BC05_TUMOR2_counts.csv",0,"1296173458935147-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",853.513536599992,1012,"Macro_VCAN","BRCA","Macro",-0.29529712,4.6027846,0,0,0
"1296173459000030-GSM3148628_BC05_TUMOR2_counts.csv",0,"1296173459000030-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",843.74607507999,1237,"Macro_ISG15","BRCA","Macro",0.08383535,4.528346,0,0,0
"1321454848096045-GSM3148628_BC05_TUMOR2_counts.csv",0,"1321454848096045-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",864.219706549995,1088,"Mono_CD14","BRCA","Mono",0.41269842,4.824499,0,0,0
"1322545853917547-GSM3148628_BC05_TUMOR2_counts.csv",0,"1322545853917547-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",803.275731290007,1123,"Macro_VCAN","BRCA","Macro",0.6681798,3.0697463,0,0,0
"1358280820898724-GSM3148628_BC05_TUMOR2_counts.csv",0,"1358280820898724-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",740.71784498,800,"Macro_VCAN","BRCA","Macro",0.35147777,2.4272127,0,0,0
"1362050862238507-GSM3148628_BC05_TUMOR2_counts.csv",0,"1362050862238507-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",616.221858600001,415,"Macro_C1QC","BRCA","Macro",-3.4827793,3.1869814,0,0,0
"1528723253189852-GSM3148628_BC05_TUMOR2_counts.csv",0,"1528723253189852-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",581.732899800003,417,"Macro_ISG15","BRCA","Macro",-0.35761783,4.7720695,0,0,0
"1528723258886893-GSM3148628_BC05_TUMOR2_counts.csv",0,"1528723258886893-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",701.47193370001,694,"Macro_CX3CR1","BRCA","Macro",-4.556488,5.6536016,0,0,0
"1528780148391323-GSM3148628_BC05_TUMOR2_counts.csv",0,"1528780148391323-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",933.231484440015,1936,"cDC2_CD1C","BRCA","cDC2",-1.3011186,6.8130555,0,0,0
"1529821791382366-GSM3148628_BC05_TUMOR2_counts.csv",0,"1529821791382366-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",685.011818340005,577,"Mono_CD14","BRCA","Mono",1.8561788,4.172562,0,0,0
"1541219447421726-GSM3148628_BC05_TUMOR2_counts.csv",0.190402678967576,"1541219447421726-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",780.442024639998,861,"Macro_ISG15","BRCA","Macro",-0.91476434,4.5884423,0.68687028,0,0
"1541219447655779-GSM3148628_BC05_TUMOR2_counts.csv",0,"1541219447655779-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",847.88057144001,940,"Macro_C1QC","BRCA","Macro",-3.236992,4.3100348,0,0,0
"1541982993176877-GSM3148628_BC05_TUMOR2_counts.csv",0,"1541982993176877-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",949.169477950017,1548,"Mast_KIT","BRCA","Mast",-3.1258554,-4.6018314,0,0,0
"1541982993374005-GSM3148628_BC05_TUMOR2_counts.csv",0,"1541982993374005-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",819.15578509999,1074,"Macro_C1QC","BRCA","Macro",-2.4779336,4.535582,0,0,0
"1568921281785139-GSM3148628_BC05_TUMOR2_counts.csv",0,"1568921281785139-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",847.241764940015,1137,"cDC2_CD1C","BRCA","cDC2",-2.025494,7.616234,0,0,0
"1569319287672166-GSM3148628_BC05_TUMOR2_counts.csv",0,"1569319287672166-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",686.592732200002,551,"Macro_ISG15","BRCA","Macro",0.35866907,4.388197,0,0,0
"1569319289768685-GSM3148628_BC05_TUMOR2_counts.csv",0,"1569319289768685-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",766.374412859992,789,"Macro_VCAN","BRCA","Macro",0.4520382,3.38698,0,0,0
"1573173046132062-GSM3148628_BC05_TUMOR2_counts.csv",0.231823667980351,"1573173046132062-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",774.32840322,714,"Mono_CD14","BRCA","Mono",1.5841541,4.863438,0.86915636,0,0
"1577694438570845-GSM3148628_BC05_TUMOR2_counts.csv",0,"1577694438570845-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",886.347739290012,1297,"Mast_KIT","BRCA","Mast",-2.5489993,-4.309583,0,0,0
"1577694443026214-GSM3148628_BC05_TUMOR2_counts.csv",0,"1577694443026214-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",617.235553959997,617,"cDC2_CD1C","BRCA","cDC2",-3.495612,6.723785,0,0,0
"1598462117407462-GSM3148628_BC05_TUMOR2_counts.csv",0,"1598462117407462-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",887.140708319991,1592,"Macro_C1QC","BRCA","Macro",-3.0958793,4.7445865,0,0,0
"1633649253345006-GSM3148628_BC05_TUMOR2_counts.csv",0,"1633649253345006-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",758.414056219994,891,"Macro_VCAN","BRCA","Macro",0.546932,3.3832824,0,0,0
"1642375690021163-GSM3148628_BC05_TUMOR2_counts.csv",0,"1642375690021163-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",726.909989440002,724,"Macro_ISG15","BRCA","Macro",-1.3968182,3.2716944,0,0,0
"1642385370631532-GSM3148628_BC05_TUMOR2_counts.csv",0,"1642385370631532-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",725.054934099994,748,"Macro_VCAN","BRCA","Macro",1.3932064,3.8374267,0,0,0
"1642923451600219-GSM3148628_BC05_TUMOR2_counts.csv",0,"1642923451600219-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",916.060005679983,1372,"Macro_ISG15","BRCA","Macro",-1.0055792,5.5197196,0,0,0
"1642923453008796-GSM3148628_BC05_TUMOR2_counts.csv",0,"1642923453008796-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",857.002396700007,895,"Macro_SPP1","BRCA","Macro",-1.5290031,2.3275247,0,0,0
"1810255506730341-GSM3148628_BC05_TUMOR2_counts.csv",0,"1810255506730341-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",674.27302304,553,"pDC_LILRA4","BRCA","pDC",-9.860426,7.121198,0,0,0
"1810255508794157-GSM3148628_BC05_TUMOR2_counts.csv",0,"1810255508794157-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",687.1027013,557,"Macro_ISG15","BRCA","Macro",0.00011518438,5.494398,0,0,0
"1823314072157534-GSM3148628_BC05_TUMOR2_counts.csv",0,"1823314072157534-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",851.535109489995,1179,"Mono_CD16","BRCA","Mono",1.4056371,7.3951907,0,0,0
"1823922766134699-GSM3148628_BC05_TUMOR2_counts.csv",0.140021772950318,"1823922766134699-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",918.401865290013,1370,"Macro_SPP1","BRCA","Macro",-1.72154,2.5084927,0,0,0.48162889
"1823922766174109-GSM3148628_BC05_TUMOR2_counts.csv",0,"1823922766174109-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",782.751066199993,824,"Macro_SPP1","BRCA","Macro",-2.7378623,2.911649,0,0,0
"1823922770307939-GSM3148628_BC05_TUMOR2_counts.csv",0,"1823922770307939-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",778.282979759995,879,"Macro_VCAN","BRCA","Macro",0.45909145,2.7796087,0,0,0
"1850166339882227-GSM3148628_BC05_TUMOR2_counts.csv",0,"1850166339882227-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",857.916969639989,1325,"Macro_VCAN","BRCA","Macro",-0.31180114,2.85919,0,0,0
"1853481955806132-GSM3148628_BC05_TUMOR2_counts.csv",0,"1853481955806132-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",889.129166440016,1355,"Mono_CD16","BRCA","Mono",1.2118176,7.0099883,0,0,0
"1853481957578485-GSM3148628_BC05_TUMOR2_counts.csv",0,"1853481957578485-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",893.248254380011,1290,"Mono_CD14","BRCA","Mono",1.724073,5.9321775,0,0,0
"1853481958459174-GSM3148628_BC05_TUMOR2_counts.csv",0,"1853481958459174-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",850.144587799993,1187,"Macro_C1QC","BRCA","Macro",-2.955604,4.907602,0,0,0
"1854176684066662-GSM3148628_BC05_TUMOR2_counts.csv",0,"1854176684066662-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",770.779298640005,826,"Macro_ISG15","BRCA","Macro",-1.2865176,5.1068134,0,0,0
"1857886677327147-GSM3148628_BC05_TUMOR2_counts.csv",0,"1857886677327147-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",514.297961499998,288,"Macro_VCAN","BRCA","Macro",1.4190147,3.8403158,0,0,0
"1858411639261030-GSM3148628_BC05_TUMOR2_counts.csv",0.0992487901322987,"1858411639261030-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",896.016017960018,1594,"Macro_ISG15","BRCA","Macro",-1.2347525,5.2539096,0.32827497,0,0
"1881707271015222-GSM3148628_BC05_TUMOR2_counts.csv",0,"1881707271015222-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",956.512364110026,1830,"Mono_CD16","BRCA","Mono",1.7441757,8.2505045,0,0,0
"1881707273206070-GSM3148628_BC05_TUMOR2_counts.csv",0,"1881707273206070-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",856.806426900001,1088,"Mono_CD14","BRCA","Mono",1.2798693,4.8718314,0,0,0
"1884269455564195-GSM3148628_BC05_TUMOR2_counts.csv",0,"1884269455564195-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",878.441145100008,971,"Macro_SPP1","BRCA","Macro",-1.9000547,2.4342043,0,0,0
"1884939491432347-GSM3148628_BC05_TUMOR2_counts.csv",0,"1884939491432347-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",902.266291940007,1457,"Macro_VCAN","BRCA","Macro",-0.94948083,1.9469543,0,0,0
"1888741487982963-GSM3148628_BC05_TUMOR2_counts.csv",0.323233806714725,"1888741487982963-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",570.830857599998,381,"Mono_CD14","BRCA","Mono",1.0589625,4.663651,0,0,1.3169132
"1894774828845995-GSM3148628_BC05_TUMOR2_counts.csv",0,"1894774828845995-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",775.700926589987,1013,"cDC2_CD1C","BRCA","cDC2",-3.0340643,7.3745823,0,0,0
"1894774830676404-GSM3148628_BC05_TUMOR2_counts.csv",0,"1894774830676404-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",468.655732599999,235,"Macro_SPP1","BRCA","Macro",-2.4440703,2.4607959,0,0,0
"1924942678674278-GSM3148628_BC05_TUMOR2_counts.csv",0,"1924942678674278-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",908.658189219991,1454,"Mono_CD14","BRCA","Mono",0.84026074,5.1017222,0,0,0
"1924942680410933-GSM3148628_BC05_TUMOR2_counts.csv",0,"1924942680410933-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",842.040819960005,1154,"Mono_CD14","BRCA","Mono",0.8384343,4.7269874,0,0,0
"7765753645971246-GSM3148628_BC05_TUMOR2_counts.csv",0,"7765753645971246-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",806.71978001001,1088,"Macro_C1QC","BRCA","Macro",-2.5229201,4.793054,0,0,0
"7800312176724853-GSM3148628_BC05_TUMOR2_counts.csv",0,"7800312176724853-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",571.811057300001,368,"Macro_CX3CR1","BRCA","Macro",-5.0642133,3.295131,0,0,0
"7800312181676827-GSM3148628_BC05_TUMOR2_counts.csv",0,"7800312181676827-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",962.610323510003,1622,"Macro_SPP1","BRCA","Macro",-2.8049111,2.9389594,0,0,0
"7827206037530988-GSM3148628_BC05_TUMOR2_counts.csv",0,"7827206037530988-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",616.935311600003,466,"pDC_LILRA4","BRCA","pDC",-9.807041,6.8773556,0,0,0
"8008008105409436-GSM3148628_BC05_TUMOR2_counts.csv",0,"8008008105409436-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",860.710510150006,1136,"Mono_CD14","BRCA","Mono",-1.3517863,4.964803,0,0,0
"8073975566294365-GSM3148628_BC05_TUMOR2_counts.csv",0,"8073975566294365-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",773.025076330008,984,"cDC3_LAMP3","BRCA","cDC3",-6.0575294,6.83086,0,0,0
"8073975571041515-GSM3148628_BC05_TUMOR2_counts.csv",0,"8073975571041515-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",470.480713500001,270,"Macro_C1QC","BRCA","Macro",-3.6444798,2.4513624,0,0,0
"8076854287350109-GSM3148628_BC05_TUMOR2_counts.csv",0,"8076854287350109-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",514.188601499997,302,"Macro_ISG15","BRCA","Macro",-0.22382168,5.8797464,0,0,0
"8076854287776989-GSM3148628_BC05_TUMOR2_counts.csv",0,"8076854287776989-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",525.462620399998,281,"Macro_SPP1","BRCA","Macro",-2.519387,2.4487712,0,0,0
"8081673354393950-GSM3148628_BC05_TUMOR2_counts.csv",0,"8081673354393950-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",670.555038799994,526,"Macro_SPP1","BRCA","Macro",-3.6379528,1.7298687,0,0,0
"8081673357834603-GSM3148628_BC05_TUMOR2_counts.csv",0,"8081673357834603-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",819.574538000007,895,"Mono_CD14","BRCA","Mono",1.1949013,4.6339107,0,0,0
"8292358648347998-GSM3148628_BC05_TUMOR2_counts.csv",0,"8292358648347998-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",878.977336810016,1481,"Mono_CD16","BRCA","Mono",1.7618866,7.067545,0,0,0
"8292358650026724-GSM3148628_BC05_TUMOR2_counts.csv",0,"8292358650026724-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",738.075488399999,706,"Macro_ISG15","BRCA","Macro",-0.47195926,5.1943135,0,0,0
"8296671917796573-GSM3148628_BC05_TUMOR2_counts.csv",0,"8296671917796573-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",824.368642720012,1094,"Mono_CD16","BRCA","Mono",0.92382085,7.251389,0,0,0
"8296671921265380-GSM3148628_BC05_TUMOR2_counts.csv",0.113914201012362,"8296671921265380-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",901.175258610017,1611,"Mast_KIT","BRCA","Mast",-2.7054057,-4.2388883,0,0,0.38215014
"8367184515554086-GSM3148628_BC05_TUMOR2_counts.csv",0,"8367184515554086-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",847.925568879995,1226,"cDC2_CD1C","BRCA","cDC2",-2.6702063,6.214978,0,0,0
"8570475803207405-GSM3148628_BC05_TUMOR2_counts.csv",0,"8570475803207405-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",697.557833500003,575,"Macro_VCAN","BRCA","Macro",0.388733,4.3927226,0,0,0
"8609566694267227-GSM3148628_BC05_TUMOR2_counts.csv",0,"8609566694267227-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",910.873588979977,1422,"Mono_CD14","BRCA","Mono",1.9755607,6.177757,0,0,0
"8609566700198110-GSM3148628_BC05_TUMOR2_counts.csv",0,"8609566700198110-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",639.06549253,562,"cDC1_CLEC9A","BRCA","cDC1",-5.696739,7.964806,0,0,0
"10008224842794870-GSM3148628_BC05_TUMOR2_counts.csv",0,"10008224842794870-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",797.538173290011,1081,"Macro_ISG15","BRCA","Macro",0.16214922,4.876099,0,0,0
"10057606310841693-GSM3148628_BC05_TUMOR2_counts.csv",0,"10057606310841693-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",547.274449,359,"cDC3_LAMP3","BRCA","cDC3",-6.0807614,6.9519944,0,0,0
"10057606315034421-GSM3148628_BC05_TUMOR2_counts.csv",0,"10057606315034421-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",661.798071590005,601,"cDC3_LAMP3","BRCA","cDC3",-5.8285985,7.0636063,0,0,0
"10083453460199347-GSM3148628_BC05_TUMOR2_counts.csv",0.181912593038583,"10083453460199347-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",768.978650959989,872,"Macro_ISG15","BRCA","Macro",-0.98574966,4.8597326,0,0,0.65103424
"10083453464135910-GSM3148628_BC05_TUMOR2_counts.csv",0,"10083453464135910-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",796.594809220005,843,"Mono_CD14","BRCA","Mono",2.1864855,4.797552,0,0,0
"10084021215059307-GSM3148628_BC05_TUMOR2_counts.csv",0,"10084021215059307-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",759.956762219991,812,"Macro_ISG15","BRCA","Macro",-1.748922,4.0416517,0,0,0
"10084021215386854-GSM3148628_BC05_TUMOR2_counts.csv",0.100158921942308,"10084021215386854-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",913.768832520009,1701,"cDC2_CD1C","BRCA","cDC2",-2.9119866,6.459359,0.33157697,0,0
"10084021220031219-GSM3148628_BC05_TUMOR2_counts.csv",0,"10084021220031219-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",789.158052660011,988,"Macro_VCAN","BRCA","Macro",0.49836877,3.1710796,0,0,0
"10364871127710493-GSM3148628_BC05_TUMOR2_counts.csv",0,"10364871127710493-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",761.536091549994,787,"pDC_LILRA4","BRCA","pDC",-9.449028,7.2209673,0,0,0
"10580492593347421-GSM3148628_BC05_TUMOR2_counts.csv",0,"10580492593347421-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",900.620029780005,1243,"Macro_VCAN","BRCA","Macro",0.54775506,3.8377998,0,0,0
"10610678783493867-GSM3148628_BC05_TUMOR2_counts.csv",0,"10610678783493867-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",852.139814139987,1264,"Macro_VCAN","BRCA","Macro",0.4973449,2.5404155,0,0,0
"10641877343619996-GSM3148628_BC05_TUMOR2_counts.csv",0,"10641877343619996-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",906.521987939981,1324,"Macro_C1QC","BRCA","Macro",-2.5985684,4.260342,0,0,0
"10865155781810973-GSM3148628_BC05_TUMOR2_counts.csv",0,"10865155781810973-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",888.068617860027,1643,"cDC2_CD1C","BRCA","cDC2",-2.27654,6.8601704,0,0,0
"10891468712303027-GSM3148628_BC05_TUMOR2_counts.csv",0,"10891468712303027-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",764.055429000011,736,"Macro_C1QC","BRCA","Macro",-3.0968513,2.7954996,0,0,0
"10923413368364395-GSM3148628_BC05_TUMOR2_counts.csv",0,"10923413368364395-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",883.139703420007,1218,"Mono_CD14","BRCA","Mono",2.0226278,5.1352344,0,0,0
"10923413373335979-GSM3148628_BC05_TUMOR2_counts.csv",0,"10923413373335979-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",785.751040299995,654,"Macro_CX3CR1","BRCA","Macro",-6.059214,3.1586583,0,0,0
"12233977675831220-GSM3148628_BC05_TUMOR2_counts.csv",0,"12233977675831220-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",502.249128799999,258,"Mono_CD14","BRCA","Mono",1.6966493,5.4208946,0,0,0
"12233977678649125-GSM3148628_BC05_TUMOR2_counts.csv",0,"12233977678649125-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",752.347961740001,787,"Macro_VCAN","BRCA","Macro",0.17786093,3.0568492,0,0,0
"12238994162707291-GSM3148628_BC05_TUMOR2_counts.csv",0,"12238994162707291-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",865.830601280014,1233,"Mono_CD14","BRCA","Mono",1.6548873,6.467938,0,0,0
"12265452505353524-GSM3148628_BC05_TUMOR2_counts.csv",0,"12265452505353524-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",856.228768519993,1030,"Mono_CD14","BRCA","Mono",2.3014064,4.778985,0,0,0
"12265452506892534-GSM3148628_BC05_TUMOR2_counts.csv",0,"12265452506892534-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",606.206306000002,387,"Mast_KIT","BRCA","Mast",-3.242969,-4.3778143,0,0,0
"12265452507154229-GSM3148628_BC05_TUMOR2_counts.csv",0,"12265452507154229-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",745.680592600004,679,"Macro_VCAN","BRCA","Macro",0.042435694,2.315909,0,0,0
"12265452509485468-GSM3148628_BC05_TUMOR2_counts.csv",0,"12265452509485468-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",871.480460720015,1240,"Macro_ISG15","BRCA","Macro",-0.31157133,4.9382153,0,0,0
"12273142390188894-GSM3148628_BC05_TUMOR2_counts.csv",0,"12273142390188894-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",848.874605949987,1058,"Mono_CD14","BRCA","Mono",0.8928283,4.696343,0,0,0
"12273142390745822-GSM3148628_BC05_TUMOR2_counts.csv",0,"12273142390745822-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",896.854239570002,1397,"Mono_CD14","BRCA","Mono",1.6347616,6.189789,0,0,0
"12273142392339813-GSM3148628_BC05_TUMOR2_counts.csv",0,"12273142392339813-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",895.07836662001,1271,"Mono_CD14","BRCA","Mono",1.5205181,6.167173,0,0,0
"12335657958632166-GSM3148628_BC05_TUMOR2_counts.csv",0,"12335657958632166-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",809.036909300008,911,"Macro_VCAN","BRCA","Macro",-0.2354274,2.96096,0,0,0
"12540871628736358-GSM3148628_BC05_TUMOR2_counts.csv",0,"12540871628736358-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",975.141164479984,2303,"Macro_VCAN","BRCA","Macro",-0.8761365,2.8032105,0,0,0
"12540871630765412-GSM3148628_BC05_TUMOR2_counts.csv",0,"12540871630765412-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",639.274119099994,462,"Macro_VCAN","BRCA","Macro",0.7216564,3.227251,0,0,0
"12540871632402333-GSM3148628_BC05_TUMOR2_counts.csv",0,"12540871632402333-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",800.005472819988,866,"Mono_CD14","BRCA","Mono",1.1722124,4.300108,0,0,0
"12554143846813021-GSM3148628_BC05_TUMOR2_counts.csv",0,"12554143846813021-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",922.264539499991,1463,"Mono_CD14","BRCA","Mono",1.3500342,4.5147424,0,0,0
"12554143850777309-GSM3148628_BC05_TUMOR2_counts.csv",0,"12554143850777309-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",943.616582679988,1576,"Mast_KIT","BRCA","Mast",-3.9249656,-4.605031,0,0,0
"12554143851460979-GSM3148628_BC05_TUMOR2_counts.csv",0,"12554143851460979-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",778.181043539993,819,"pDC_LILRA4","BRCA","pDC",-9.754596,7.6265397,0,0,0
"12554143851469595-GSM3148628_BC05_TUMOR2_counts.csv",0,"12554143851469595-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",543.477933999998,313,"Macro_VCAN","BRCA","Macro",-1.4080395,2.4353225,0,0,0
"12554143851530483-GSM3148628_BC05_TUMOR2_counts.csv",0,"12554143851530483-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",592.834804099997,395,"Macro_VCAN","BRCA","Macro",-0.796408,1.7810564,0,0,0
"12554598213598131-GSM3148628_BC05_TUMOR2_counts.csv",0,"12554598213598131-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",881.236366809979,1635,"cDC3_LAMP3","BRCA","cDC3",-5.8627462,7.012825,0,0,0
"12615714340031773-GSM3148628_BC05_TUMOR2_counts.csv",0,"12615714340031773-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",766.903011999994,696,"Macro_VCAN","BRCA","Macro",-1.6980963,3.2124743,0,0,0
"12625034681735515-GSM3148628_BC05_TUMOR2_counts.csv",0,"12625034681735515-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",821.949857179984,1004,"Mono_CD14","BRCA","Mono",1.5592961,5.733789,0,0,0
"12625034683824429-GSM3148628_BC05_TUMOR2_counts.csv",0.169797534790906,"12625034683824429-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",851.545263219991,1071,"Macro_VCAN","BRCA","Macro",-0.33853415,3.0774992,0.60078168,0,0
"12796576482061558-GSM3148628_BC05_TUMOR2_counts.csv",0,"12796576482061558-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",838.661089859998,1220,"Macro_ISG15","BRCA","Macro",-0.3791698,4.778108,0,0,0
"12796576482614683-GSM3148628_BC05_TUMOR2_counts.csv",0,"12796576482614683-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",965.41952483998,1501,"Macro_ISG15","BRCA","Macro",-3.426538,3.068599,0,0,0
"12796576486349030-GSM3148628_BC05_TUMOR2_counts.csv",0,"12796576486349030-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",762.500974440004,870,"Macro_ISG15","BRCA","Macro",-1.744512,2.990916,0,0,0
"12832844261832564-GSM3148628_BC05_TUMOR2_counts.csv",0,"12832844261832564-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",779.192433499992,731,"Macro_ISG15","BRCA","Macro",0.21074073,5.66414,0,0,0
"12893684616845214-GSM3148628_BC05_TUMOR2_counts.csv",0,"12893684616845214-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",769.858849799997,797,"cDC2_CD1C","BRCA","cDC2",-2.6494517,7.6441846,0,0,0
"12893684623359334-GSM3148628_BC05_TUMOR2_counts.csv",0,"12893684623359334-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",811.587967890004,1020,"cDC2_CD1C","BRCA","cDC2",-3.1395094,7.055004,0,0,0
"12897518143589236-GSM3148628_BC05_TUMOR2_counts.csv",0,"12897518143589236-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",884.147962480009,1244,"Mono_CD14","BRCA","Mono",-0.30335164,5.3663483,0,0,0
"13073027703953835-GSM3148628_BC05_TUMOR2_counts.csv",0.331808833979508,"13073027703953835-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",839.720113839992,967,"Mast_KIT","BRCA","Mast",-2.52921,-4.4201713,0,0,1.362249
"13073027703987499-GSM3148628_BC05_TUMOR2_counts.csv",0,"13073027703987499-GSM3148628_BC05_TUMOR2_counts.csv","BC05","T",877.203141899998,1117,"Macro_C1QC","BRCA","Macro",-1.9658021,4.256077,0,0,0
