"","Expression","CellName","Sample","Tissue","nUMI","nGene","Sub_Cluster","CancerType","Global_Cluster","Global_UMAP_1","Global_UMAP_2","IGSF8","KIR3DL2","CD274"
"W694115-GSM3496332_AB2518.txt",0,"W694115-GSM3496332_AB2518.txt","p3","T",1019.39311682001,1103,"Mono_CD14","MEL","Mono",3.312773,-6.2408714,0,0,0
"W694119-GSM3496332_AB2518.txt",0,"W694119-GSM3496332_AB2518.txt","p3","T",1112.85666326999,1349,"Macro_C1QC","MEL","Macro",0.0373406,-1.3912925,0,0,0
"W694133-GSM3496332_AB2518.txt",0,"W694133-GSM3496332_AB2518.txt","p3","T",901.632785999999,810,"Macro_ISG15","MEL","Macro",1.2270842,-4.334661,0,0,0
"W694159-GSM3496332_AB2518.txt",0,"W694159-GSM3496332_AB2518.txt","p3","T",1231.78988932998,1764,"Mono_CD16","MEL","Mono",4.787375,-6.898646,0,0,0
"W694187-GSM3496332_AB2518.txt",0,"W694187-GSM3496332_AB2518.txt","p3","T",1094.00219377001,1254,"Macro_ISG15","MEL","Macro",1.5810039,-2.8064134,0,0,0
"W694192-GSM3496332_AB2518.txt",0,"W694192-GSM3496332_AB2518.txt","p3","T",1040.73104938999,1146,"Macro_VCAN","MEL","Macro",3.4264143,-3.5483813,0,0,0
"W694194-GSM3496332_AB2518.txt",0,"W694194-GSM3496332_AB2518.txt","p3","T",750.245223850004,611,"Macro_C1QC","MEL","Macro",2.6952214,-2.6710641,0,0,0
"W694197-GSM3496332_AB2518.txt",0,"W694197-GSM3496332_AB2518.txt","p3","T",1359.15520718003,2481,"Macro_C1QC","MEL","Macro",1.1623375,-0.336889,0,0,0
"W694198-GSM3496332_AB2518.txt",0,"W694198-GSM3496332_AB2518.txt","p3","T",1222.44064827999,1776,"Mono_CD14","MEL","Mono",2.4915807,-2.555484,0,0,0
"W694204-GSM3496332_AB2518.txt",0,"W694204-GSM3496332_AB2518.txt","p3","T",1012.11324993999,1005,"Macro_ISG15","MEL","Macro",1.7521696,-2.9040797,0,0,0
"W694210-GSM3496332_AB2518.txt",0,"W694210-GSM3496332_AB2518.txt","p3","T",993.574396239991,1211,"cDC1_CLEC9A","MEL","cDC1",-3.1248734,-6.5268273,0,0,0
"W694218-GSM3496332_AB2518.txt",0,"W694218-GSM3496332_AB2518.txt","p3","T",882.410161380001,858,"Macro_ISG15","MEL","Macro",1.5723035,-3.924062,0,0,0
"W694227-GSM3496332_AB2518.txt",0,"W694227-GSM3496332_AB2518.txt","p3","T",894.158729599991,874,"Mono_CD14","MEL","Mono",1.8679155,-7.056171,0,0,0
"W694241-GSM3496332_AB2518.txt",0,"W694241-GSM3496332_AB2518.txt","p3","T",852.873718720005,683,"Mono_CD14","MEL","Mono",2.8771932,-5.8925915,0,0,0
"W694257-GSM3496332_AB2518.txt",0,"W694257-GSM3496332_AB2518.txt","p3","T",1142.15628758999,1697,"Macro_ISG15","MEL","Macro",0.044211995,-3.5753677,0,0,0
"W694261-GSM3496332_AB2518.txt",0,"W694261-GSM3496332_AB2518.txt","p3","T",582.430916000001,412,"Macro_ISG15","MEL","Macro",-0.56707364,-3.9495018,0,0,0
"W694281-GSM3496332_AB2518.txt",0,"W694281-GSM3496332_AB2518.txt","p3","T",970.012644110005,955,"Macro_C1QC","MEL","Macro",0.8924224,-1.0865268,0,0,0
"W685074-GSM3496309_AB2495.txt",0,"W685074-GSM3496309_AB2495.txt","p13","T",812.890183600003,872,"Mono_CD16","MEL","Mono",3.592365,-7.306775,0,0,0
"W685087-GSM3496309_AB2495.txt",0,"W685087-GSM3496309_AB2495.txt","p13","T",1063.54845199998,1752,"Mono_CD14","MEL","Mono",2.6547277,-6.458283,0,0,0
"W685161-GSM3496309_AB2495.txt",0,"W685161-GSM3496309_AB2495.txt","p13","T",941.426669360006,961,"Mono_CD16","MEL","Mono",4.7927394,-7.112837,0,0,0
"W685177-GSM3496309_AB2495.txt",0,"W685177-GSM3496309_AB2495.txt","p13","T",968.767943360003,880,"pDC_LILRA4","MEL","pDC",-5.172731,-1.0534608,0,0,0
"W685279-GSM3496309_AB2495.txt",0,"W685279-GSM3496309_AB2495.txt","p13","T",961.154389860014,1223,"Mono_CD16","MEL","Mono",4.91111,-6.8919725,0,0,0
"W685375-GSM3496309_AB2495.txt",0,"W685375-GSM3496309_AB2495.txt","p13","T",1081.31328759998,1497,"cDC1_CLEC9A","MEL","cDC1",-3.5181499,-6.2018633,0,0,0
"W685397-GSM3496309_AB2495.txt",0,"W685397-GSM3496309_AB2495.txt","p13","T",914.698072700005,811,"Mono_CD14","MEL","Mono",3.4009109,-5.9652815,0,0,0
"W685429-GSM3496309_AB2495.txt",0,"W685429-GSM3496309_AB2495.txt","p13","T",1248.58757711,1773,"pDC_LILRA4","MEL","pDC",-4.7547307,-0.8841327,0,0,0
"W685443-GSM3496309_AB2495.txt",0,"W685443-GSM3496309_AB2495.txt","p13","T",562.237892899999,405,"pDC_LILRA4","MEL","pDC",-4.659851,-1.9852481,0,0,0
"W693522-GSM3496331_AB2517.txt",0,"W693522-GSM3496331_AB2517.txt","p3","T",715.06481708,522,"Macro_VCAN","MEL","Macro",3.3352373,-3.5899699,0,0,0
"W693536-GSM3496331_AB2517.txt",0,"W693536-GSM3496331_AB2517.txt","p3","T",696.656733299999,493,"Mono_CD14","MEL","Mono",1.7660874,-6.39944,0,0,0
"W693539-GSM3496331_AB2517.txt",0,"W693539-GSM3496331_AB2517.txt","p3","T",776.120468700007,731,"Mono_CD14","MEL","Mono",2.1544473,-6.749474,0,0,0
"W693543-GSM3496331_AB2517.txt",0,"W693543-GSM3496331_AB2517.txt","p3","T",764.974993449998,655,"Mono_CD14","MEL","Mono",3.7163253,-4.90598,0,0,0
"W693544-GSM3496331_AB2517.txt",0.296058257523181,"W693544-GSM3496331_AB2517.txt","p3","T",685.610396899996,449,"Macro_ISG15","MEL","Macro",-0.15223956,-4.096971,0,0,1.1770759
"W693547-GSM3496331_AB2517.txt",0,"W693547-GSM3496331_AB2517.txt","p3","T",591.640338100001,338,"Mono_CD14","MEL","Mono",1.2599651,-6.7646694,0,0,0
"W693550-GSM3496331_AB2517.txt",0,"W693550-GSM3496331_AB2517.txt","p3","T",886.190323019991,884,"Macro_VCAN","MEL","Macro",2.7509418,-3.5337157,0,0,0
"W693553-GSM3496331_AB2517.txt",0,"W693553-GSM3496331_AB2517.txt","p3","T",931.034043299997,739,"Macro_ISG15","MEL","Macro",2.182211,-3.1739824,0,0,0
"W693555-GSM3496331_AB2517.txt",0,"W693555-GSM3496331_AB2517.txt","p3","T",906.187251459989,927,"Mono_CD14","MEL","Mono",2.9479654,-6.4287124,0,0,0
"W693556-GSM3496331_AB2517.txt",0,"W693556-GSM3496331_AB2517.txt","p3","T",1149.03364207002,1707,"cDC1_CLEC9A","MEL","cDC1",-3.3296645,-6.0133133,0,0,0
"W693557-GSM3496331_AB2517.txt",0,"W693557-GSM3496331_AB2517.txt","p3","T",1065.61421556,1273,"pDC_LILRA4","MEL","pDC",-4.4631286,-1.3490715,0,0,0
"W693558-GSM3496331_AB2517.txt",0,"W693558-GSM3496331_AB2517.txt","p3","T",919.622105220005,820,"Macro_ISG15","MEL","Macro",3.8127341,-4.628378,0,0,0
"W693559-GSM3496331_AB2517.txt",0,"W693559-GSM3496331_AB2517.txt","p3","T",1104.53771873998,1418,"Macro_VCAN","MEL","Macro",3.2345192,-4.945225,0,0,0
"W693564-GSM3496331_AB2517.txt",0,"W693564-GSM3496331_AB2517.txt","p3","T",825.647395439993,779,"Macro_VCAN","MEL","Macro",1.6780117,-5.201253,0,0,0
"W693568-GSM3496331_AB2517.txt",0,"W693568-GSM3496331_AB2517.txt","p3","T",709.556959260005,577,"Mono_CD14","MEL","Mono",0.8418225,-6.1429553,0,0,0
"W693571-GSM3496331_AB2517.txt",0,"W693571-GSM3496331_AB2517.txt","p3","T",1061.71601902002,1052,"Macro_ISG15","MEL","Macro",1.4825096,-4.3616586,0,0,0
"W693574-GSM3496331_AB2517.txt",0,"W693574-GSM3496331_AB2517.txt","p3","T",772.660319360001,614,"Macro_C1QC","MEL","Macro",-0.13324738,-2.4048746,0,0,0
"W693575-GSM3496331_AB2517.txt",0,"W693575-GSM3496331_AB2517.txt","p3","T",1111.08076681,1547,"Mono_CD14","MEL","Mono",3.2445908,-6.3061986,0,0,0
"W693576-GSM3496331_AB2517.txt",0,"W693576-GSM3496331_AB2517.txt","p3","T",602.310655199999,313,"Mono_CD14","MEL","Mono",0.7045061,-6.6456976,0,0,0
"W693577-GSM3496331_AB2517.txt",0,"W693577-GSM3496331_AB2517.txt","p3","T",705.170198699994,435,"Mono_CD14","MEL","Mono",0.057237882,-6.636441,0,0,0
"W693578-GSM3496331_AB2517.txt",0,"W693578-GSM3496331_AB2517.txt","p3","T",407.912560700001,278,"Macro_ISG15","MEL","Macro",-0.2245567,-5.6631284,0,0,0
"W693579-GSM3496331_AB2517.txt",0,"W693579-GSM3496331_AB2517.txt","p3","T",499.519086900002,279,"Macro_ISG15","MEL","Macro",0.1096994,-4.847685,0,0,0
"W693580-GSM3496331_AB2517.txt",0,"W693580-GSM3496331_AB2517.txt","p3","T",1161.73121656001,1578,"Mono_CD14","MEL","Mono",3.9783351,-5.837411,0,0,0
"W693581-GSM3496331_AB2517.txt",0,"W693581-GSM3496331_AB2517.txt","p3","T",575.976586400003,348,"Mono_CD14","MEL","Mono",0.23272824,-7.014702,0,0,0
"W693584-GSM3496331_AB2517.txt",0,"W693584-GSM3496331_AB2517.txt","p3","T",711.3108613,457,"Mono_CD14","MEL","Mono",0.9269835,-6.403398,0,0,0
"W693589-GSM3496331_AB2517.txt",0,"W693589-GSM3496331_AB2517.txt","p3","T",1234.64792975996,2338,"Macro_C1QC","MEL","Macro",1.0067828,-1.6594291,0,0,0
"W693590-GSM3496331_AB2517.txt",0,"W693590-GSM3496331_AB2517.txt","p3","T",930.124634979996,936,"Mono_CD14","MEL","Mono",4.076377,-5.4107485,0,0,0
"W693594-GSM3496331_AB2517.txt",0,"W693594-GSM3496331_AB2517.txt","p3","T",1036.17126662999,1119,"Mono_CD14","MEL","Mono",3.5456755,-5.9157567,0,0,0
"W693601-GSM3496331_AB2517.txt",0,"W693601-GSM3496331_AB2517.txt","p3","T",620.860550599998,402,"Macro_ISG15","MEL","Macro",-0.16015233,-4.568148,0,0,0
"W693602-GSM3496331_AB2517.txt",0,"W693602-GSM3496331_AB2517.txt","p3","T",1030.06155705999,1027,"Mono_CD14","MEL","Mono",3.7863982,-4.8450136,0,0,0
"W693603-GSM3496331_AB2517.txt",0,"W693603-GSM3496331_AB2517.txt","p3","T",799.465547980004,650,"Mono_CD14","MEL","Mono",3.3572464,-6.092384,0,0,0
"W693606-GSM3496331_AB2517.txt",0,"W693606-GSM3496331_AB2517.txt","p3","T",940.444656119998,888,"Mono_CD14","MEL","Mono",3.2217429,-5.9345927,0,0,0
"W693609-GSM3496331_AB2517.txt",0,"W693609-GSM3496331_AB2517.txt","p3","T",1109.97416969998,1222,"Macro_C1QC","MEL","Macro",1.0255661,-0.44062904,0,0,0
"W693611-GSM3496331_AB2517.txt",0,"W693611-GSM3496331_AB2517.txt","p3","T",878.684739039996,839,"Macro_VCAN","MEL","Macro",1.8256258,-5.1461945,0,0,0
"W693615-GSM3496331_AB2517.txt",0,"W693615-GSM3496331_AB2517.txt","p3","T",640.198251100001,368,"Macro_VCAN","MEL","Macro",1.7190117,-5.9513693,0,0,0
"W693618-GSM3496331_AB2517.txt",0,"W693618-GSM3496331_AB2517.txt","p3","T",1085.40809174,1176,"Macro_VCAN","MEL","Macro",3.1290355,-2.5644143,0,0,0
"W693623-GSM3496331_AB2517.txt",0.40909273828161,"W693623-GSM3496331_AB2517.txt","p3","T",692.168753699995,420,"Macro_ISG15","MEL","Macro",0.51147395,-3.9814327,0,0,1.7978133
"W693625-GSM3496331_AB2517.txt",0,"W693625-GSM3496331_AB2517.txt","p3","T",920.510732390006,765,"Macro_ISG15","MEL","Macro",0.31775737,-3.8412447,0,0,0
"W693626-GSM3496331_AB2517.txt",0,"W693626-GSM3496331_AB2517.txt","p3","T",913.139565199991,738,"Macro_VCAN","MEL","Macro",2.0189936,-5.1636353,0,0,0
"W693628-GSM3496331_AB2517.txt",0,"W693628-GSM3496331_AB2517.txt","p3","T",597.312975600002,329,"Macro_ISG15","MEL","Macro",0.14009471,-4.766864,0,0,0
"W693631-GSM3496331_AB2517.txt",0,"W693631-GSM3496331_AB2517.txt","p3","T",578.830006500001,280,"Mono_CD14","MEL","Mono",0.34446836,-7.1398225,0,0,0
"W693635-GSM3496331_AB2517.txt",0,"W693635-GSM3496331_AB2517.txt","p3","T",583.819627400001,311,"Mono_CD14","MEL","Mono",0.8757703,-6.76288,0,0,0
"W693638-GSM3496331_AB2517.txt",0,"W693638-GSM3496331_AB2517.txt","p3","T",567.484232300001,285,"Mono_CD14","MEL","Mono",-0.083317496,-7.0668507,0,0,0
"W693641-GSM3496331_AB2517.txt",0,"W693641-GSM3496331_AB2517.txt","p3","T",743.319229000004,508,"Mono_CD14","MEL","Mono",0.113564424,-6.5196977,0,0,0
"W693645-GSM3496331_AB2517.txt",0,"W693645-GSM3496331_AB2517.txt","p3","T",742.260256600003,470,"Mono_CD14","MEL","Mono",0.11557085,-6.367713,0,0,0
"W693650-GSM3496331_AB2517.txt",0,"W693650-GSM3496331_AB2517.txt","p3","T",831.754469399995,563,"Macro_C1QC","MEL","Macro",0.31735206,-0.46936134,0,0,0
"W693654-GSM3496331_AB2517.txt",0,"W693654-GSM3496331_AB2517.txt","p3","T",908.597086999993,645,"Macro_ISG15","MEL","Macro",0.207851,-3.2636566,0,0,0
"W693660-GSM3496331_AB2517.txt",0,"W693660-GSM3496331_AB2517.txt","p3","T",1091.80171132001,1329,"Macro_ISG15","MEL","Macro",-0.624984,-3.8881276,0,0,0
"W693670-GSM3496331_AB2517.txt",0,"W693670-GSM3496331_AB2517.txt","p3","T",680.609883300002,384,"Mono_CD14","MEL","Mono",0.9817589,-6.9033904,0,0,0
"W693677-GSM3496331_AB2517.txt",0,"W693677-GSM3496331_AB2517.txt","p3","T",651.555426300001,355,"Macro_VCAN","MEL","Macro",2.2500725,-4.6348443,0,0,0
"W693678-GSM3496331_AB2517.txt",0,"W693678-GSM3496331_AB2517.txt","p3","T",690.902972700001,408,"Mono_CD14","MEL","Mono",0.953587,-6.7405305,0,0,0
"W693679-GSM3496331_AB2517.txt",0,"W693679-GSM3496331_AB2517.txt","p3","T",697.979354810003,573,"Mono_CD14","MEL","Mono",1.7252989,-6.821661,0,0,0
"W693683-GSM3496331_AB2517.txt",0,"W693683-GSM3496331_AB2517.txt","p3","T",876.195578899996,640,"Macro_VCAN","MEL","Macro",1.9530938,-4.482654,0,0,0
"W693685-GSM3496331_AB2517.txt",0,"W693685-GSM3496331_AB2517.txt","p3","T",552.004552499998,302,"Mono_CD14","MEL","Mono",-0.13131976,-5.8885956,0,0,0
"W693686-GSM3496331_AB2517.txt",0,"W693686-GSM3496331_AB2517.txt","p3","T",548.960445899999,328,"Macro_ISG15","MEL","Macro",-0.63342696,-4.232986,0,0,0
"W693687-GSM3496331_AB2517.txt",0,"W693687-GSM3496331_AB2517.txt","p3","T",680.560316699998,440,"Macro_VCAN","MEL","Macro",1.7861321,-5.125846,0,0,0
"W693695-GSM3496331_AB2517.txt",0,"W693695-GSM3496331_AB2517.txt","p3","T",570.4876223,297,"Mono_CD14","MEL","Mono",0.6225352,-6.5593395,0,0,0
"W693705-GSM3496331_AB2517.txt",0,"W693705-GSM3496331_AB2517.txt","p3","T",1124.36754660001,914,"Macro_ISG15","MEL","Macro",0.9797665,-2.9219863,0,0,0
"W693706-GSM3496331_AB2517.txt",0,"W693706-GSM3496331_AB2517.txt","p3","T",619.502618399999,326,"Mono_CD14","MEL","Mono",-0.117224604,-6.847554,0,0,0
"W693707-GSM3496331_AB2517.txt",0,"W693707-GSM3496331_AB2517.txt","p3","T",598.080071299997,361,"Mono_CD14","MEL","Mono",1.6468829,-7.3402843,0,0,0
"W693711-GSM3496331_AB2517.txt",0,"W693711-GSM3496331_AB2517.txt","p3","T",1065.94845932,1276,"Mono_CD14","MEL","Mono",1.7823423,-5.845293,0,0,0
"W693712-GSM3496331_AB2517.txt",0,"W693712-GSM3496331_AB2517.txt","p3","T",1006.14341144999,996,"cDC2_CD1C","MEL","cDC2",-1.9675614,-5.559528,0,0,0
"W693713-GSM3496331_AB2517.txt",0,"W693713-GSM3496331_AB2517.txt","p3","T",850.791860000006,615,"Mono_CD14","MEL","Mono",1.336972,-6.2163825,0,0,0
"W693714-GSM3496331_AB2517.txt",0,"W693714-GSM3496331_AB2517.txt","p3","T",948.675894300018,1014,"cDC2_CD1C","MEL","cDC2",-1.4045371,-6.182997,0,0,0
"W693715-GSM3496331_AB2517.txt",0,"W693715-GSM3496331_AB2517.txt","p3","T",714.5978994,485,"Mono_CD14","MEL","Mono",1.4790301,-6.4348626,0,0,0
"W693717-GSM3496331_AB2517.txt",0,"W693717-GSM3496331_AB2517.txt","p3","T",777.437955120007,600,"Macro_ISG15","MEL","Macro",0.18562962,-3.818743,0,0,0
"W693722-GSM3496331_AB2517.txt",0,"W693722-GSM3496331_AB2517.txt","p3","T",1069.19109349998,985,"Macro_ISG15","MEL","Macro",0.94618815,-2.648493,0,0,0
"W693724-GSM3496331_AB2517.txt",0,"W693724-GSM3496331_AB2517.txt","p3","T",829.856628390006,710,"Macro_ISG15","MEL","Macro",1.892277,-3.6032386,0,0,0
"W693726-GSM3496331_AB2517.txt",0,"W693726-GSM3496331_AB2517.txt","p3","T",1025.29054762001,1120,"Macro_ISG15","MEL","Macro",-0.219073,-3.787534,0,0,0
"W693730-GSM3496331_AB2517.txt",0,"W693730-GSM3496331_AB2517.txt","p3","T",573.9193984,373,"Macro_VCAN","MEL","Macro",2.330073,-3.8555367,0,0,0
"W693734-GSM3496331_AB2517.txt",0,"W693734-GSM3496331_AB2517.txt","p3","T",1041.45837354001,1115,"Macro_ISG15","MEL","Macro",0.06789911,-3.3896337,0,0,0
"W693738-GSM3496331_AB2517.txt",0.252814904292782,"W693738-GSM3496331_AB2517.txt","p3","T",793.081476499993,603,"Mono_CD14","MEL","Mono",1.7510946,-6.540866,0,0.9663496,0
"W693744-GSM3496331_AB2517.txt",0,"W693744-GSM3496331_AB2517.txt","p3","T",1039.93714953999,1109,"Macro_ISG15","MEL","Macro",1.0863273,-3.1289546,0,0,0
"W693746-GSM3496331_AB2517.txt",0,"W693746-GSM3496331_AB2517.txt","p3","T",1102.01151548999,1220,"Macro_ISG15","MEL","Macro",1.5823154,-4.311683,0,0,0
"W693747-GSM3496331_AB2517.txt",0,"W693747-GSM3496331_AB2517.txt","p3","T",464.700570699999,210,"Mono_CD14","MEL","Mono",0.605695,-7.095295,0,0,0
"W693748-GSM3496331_AB2517.txt",0,"W693748-GSM3496331_AB2517.txt","p3","T",1255.00255546999,2394,"Macro_C1QC","MEL","Macro",0.057415303,-3.0563657,0,0,0
"W693750-GSM3496331_AB2517.txt",0,"W693750-GSM3496331_AB2517.txt","p3","T",884.29906329999,870,"Macro_C1QC","MEL","Macro",0.29103762,-0.4503586,0,0,0
"W693752-GSM3496331_AB2517.txt",0,"W693752-GSM3496331_AB2517.txt","p3","T",1097.36526931999,1504,"Macro_ISG15","MEL","Macro",-0.6585226,-4.5227423,0,0,0
"W693757-GSM3496331_AB2517.txt",0,"W693757-GSM3496331_AB2517.txt","p3","T",680.943728199998,401,"Macro_C1QC","MEL","Macro",-0.20335644,-1.6758103,0,0,0
"W693763-GSM3496331_AB2517.txt",0,"W693763-GSM3496331_AB2517.txt","p3","T",1102.49494631999,1321,"Mono_CD14","MEL","Mono",3.0643528,-5.2417603,0,0,0
"W693768-GSM3496331_AB2517.txt",0,"W693768-GSM3496331_AB2517.txt","p3","T",644.636136800002,322,"Macro_ISG15","MEL","Macro",-0.5916677,-4.050957,0,0,0
"W693769-GSM3496331_AB2517.txt",0,"W693769-GSM3496331_AB2517.txt","p3","T",1084.02362389999,1255,"Macro_VCAN","MEL","Macro",2.2604418,-4.8660426,0,0,0
"W693778-GSM3496331_AB2517.txt",0,"W693778-GSM3496331_AB2517.txt","p3","T",876.903054759994,776,"Mono_CD14","MEL","Mono",3.3022544,-5.748778,0,0,0
"W693780-GSM3496331_AB2517.txt",0,"W693780-GSM3496331_AB2517.txt","p3","T",764.238061699998,522,"Mono_CD14","MEL","Mono",3.8933418,-5.6383,0,0,0
"W693781-GSM3496331_AB2517.txt",0,"W693781-GSM3496331_AB2517.txt","p3","T",1249.39462892002,1824,"Macro_VCAN","MEL","Macro",3.1457992,-3.9827592,0,0,0
"W693782-GSM3496331_AB2517.txt",0,"W693782-GSM3496331_AB2517.txt","p3","T",1020.43832529,1480,"cDC2_CD1C","MEL","cDC2",-1.7516211,-4.774855,0,0,0
"W693785-GSM3496331_AB2517.txt",0,"W693785-GSM3496331_AB2517.txt","p3","T",979.916997059997,1037,"Macro_ISG15","MEL","Macro",1.2652829,-3.798179,0,0,0
"W693786-GSM3496331_AB2517.txt",0.168778370363785,"W693786-GSM3496331_AB2517.txt","p3","T",1054.4837497,1122,"Macro_ISG15","MEL","Macro",0.5354998,-3.6416934,0.59660137,0,0
"W693788-GSM3496331_AB2517.txt",0,"W693788-GSM3496331_AB2517.txt","p3","T",772.821267500002,513,"Macro_ISG15","MEL","Macro",0.65697855,-4.3797765,0,0,0
"W693793-GSM3496331_AB2517.txt",0,"W693793-GSM3496331_AB2517.txt","p3","T",693.195305800002,456,"Mono_CD14","MEL","Mono",0.7319267,-5.9694242,0,0,0
"W693798-GSM3496331_AB2517.txt",0,"W693798-GSM3496331_AB2517.txt","p3","T",1047.76236185002,1140,"Macro_VCAN","MEL","Macro",3.386555,-4.508256,0,0,0
"W693802-GSM3496331_AB2517.txt",0,"W693802-GSM3496331_AB2517.txt","p3","T",643.520530700003,360,"cDC2_CD1C","MEL","cDC2",-0.8059601,-6.8869176,0,0,0
"W693814-GSM3496331_AB2517.txt",0,"W693814-GSM3496331_AB2517.txt","p3","T",557.033250400002,263,"Mono_CD14","MEL","Mono",1.0373466,-6.323347,0,0,0
"W693817-GSM3496331_AB2517.txt",0,"W693817-GSM3496331_AB2517.txt","p3","T",566.4747945,275,"Macro_C1QC","MEL","Macro",-0.85292447,-5.307431,0,0,0
"W693826-GSM3496331_AB2517.txt",0,"W693826-GSM3496331_AB2517.txt","p3","T",857.737337099999,617,"Macro_C1QC","MEL","Macro",2.2117977,-2.310812,0,0,0
"W693828-GSM3496331_AB2517.txt",0,"W693828-GSM3496331_AB2517.txt","p3","T",716.646269300001,425,"Mono_CD14","MEL","Mono",1.6186996,-7.619168,0,0,0
"W693830-GSM3496331_AB2517.txt",0,"W693830-GSM3496331_AB2517.txt","p3","T",834.45868452001,753,"cDC1_CLEC9A","MEL","cDC1",-2.4504383,-6.59042,0,0,0
"W693833-GSM3496331_AB2517.txt",0,"W693833-GSM3496331_AB2517.txt","p3","T",1072.84219126003,1351,"Macro_ISG15","MEL","Macro",-0.5001096,-4.047385,0,0,0
"W693835-GSM3496331_AB2517.txt",0,"W693835-GSM3496331_AB2517.txt","p3","T",562.291123299997,275,"Mono_CD14","MEL","Mono",0.2748336,-4.947805,0,0,0
"W693837-GSM3496331_AB2517.txt",0,"W693837-GSM3496331_AB2517.txt","p3","T",539.582747900001,253,"Macro_C1QC","MEL","Macro",-0.17928079,-3.100822,0,0,0
"W693842-GSM3496331_AB2517.txt",0,"W693842-GSM3496331_AB2517.txt","p3","T",524.6174764,259,"Mono_CD14","MEL","Mono",0.8305855,-7.0098305,0,0,0
"W693843-GSM3496331_AB2517.txt",0,"W693843-GSM3496331_AB2517.txt","p3","T",698.0414161,377,"Macro_ISG15","MEL","Macro",0.0447736,-4.2019796,0,0,0
"W693845-GSM3496331_AB2517.txt",0,"W693845-GSM3496331_AB2517.txt","p3","T",1033.63684620001,1039,"Mono_CD14","MEL","Mono",2.5946898,-6.1084228,0,0,0
"W693850-GSM3496331_AB2517.txt",0,"W693850-GSM3496331_AB2517.txt","p3","T",1031.85298814999,879,"cDC2_CD1C","MEL","cDC2",-0.9712307,-6.1698866,0,0,0
"W693852-GSM3496331_AB2517.txt",0,"W693852-GSM3496331_AB2517.txt","p3","T",876.15498803999,673,"Macro_ISG15","MEL","Macro",1.1933532,-3.9997761,0,0,0
"W693856-GSM3496331_AB2517.txt",0,"W693856-GSM3496331_AB2517.txt","p3","T",927.230499459991,779,"Mono_CD16","MEL","Mono",4.333464,-7.9760203,0,0,0
"W693859-GSM3496331_AB2517.txt",0,"W693859-GSM3496331_AB2517.txt","p3","T",1142.40984860998,1385,"Macro_ISG15","MEL","Macro",-0.7358595,-4.063575,0,0,0
"W693861-GSM3496331_AB2517.txt",0,"W693861-GSM3496331_AB2517.txt","p3","T",705.255732700004,436,"Macro_C1QC","MEL","Macro",-0.62153095,-0.9237286,0,0,0
"W693868-GSM3496331_AB2517.txt",0,"W693868-GSM3496331_AB2517.txt","p3","T",870.02067769999,660,"Macro_ISG15","MEL","Macro",0.47605684,-3.116882,0,0,0
"W693870-GSM3496331_AB2517.txt",0,"W693870-GSM3496331_AB2517.txt","p3","T",1098.74655944,1050,"Myeloid_MKI67","MEL","Myeloid",1.0200027,-2.8009372,0,0,0
"W693875-GSM3496331_AB2517.txt",0,"W693875-GSM3496331_AB2517.txt","p3","T",820.790872100001,569,"cDC2_CD1C","MEL","cDC2",-1.1564122,-6.477913,0,0,0
"W693879-GSM3496331_AB2517.txt",0,"W693879-GSM3496331_AB2517.txt","p3","T",1131.8315721,1173,"Mono_CD14","MEL","Mono",3.6955276,-5.5984106,0,0,0
"W693884-GSM3496331_AB2517.txt",0,"W693884-GSM3496331_AB2517.txt","p3","T",722.439888700003,562,"cDC2_CD1C","MEL","cDC2",-1.0962594,-6.3897977,0,0,0
"W693896-GSM3496331_AB2517.txt",0,"W693896-GSM3496331_AB2517.txt","p3","T",741.5588204,483,"Macro_C1QC","MEL","Macro",2.0245924,-3.0235465,0,0,0
"W693900-GSM3496331_AB2517.txt",0,"W693900-GSM3496331_AB2517.txt","p3","T",796.297247400004,548,"Macro_ISG15","MEL","Macro",-0.1421648,-3.5899065,0,0,0
"W693902-GSM3496331_AB2517.txt",0,"W693902-GSM3496331_AB2517.txt","p3","T",557.889478000001,251,"Macro_C1QC","MEL","Macro",-1.049218,-3.9760191,0,0,0
"W693904-GSM3496331_AB2517.txt",0,"W693904-GSM3496331_AB2517.txt","p3","T",840.373537699994,560,"Macro_ISG15","MEL","Macro",1.0642189,-4.2930446,0,0,0
"WMC137644-GSM3496394_AB3725.txt",0,"WMC137644-GSM3496394_AB3725.txt","p21","T",923.476622849993,978,"Macro_VCAN","MEL","Macro",2.801528,-3.9488337,0,0,0
"WMC137649-GSM3496394_AB3725.txt",0,"WMC137649-GSM3496394_AB3725.txt","p21","T",920.853238869995,1067,"Macro_VCAN","MEL","Macro",2.450601,-3.980951,0,0,0
"WMC137652-GSM3496394_AB3725.txt",0,"WMC137652-GSM3496394_AB3725.txt","p21","T",1240.78181918001,2328,"pDC_LILRA4","MEL","pDC",-4.490556,-2.1374447,0,0,0
"WMC137653-GSM3496394_AB3725.txt",0,"WMC137653-GSM3496394_AB3725.txt","p21","T",992.735331429985,2184,"Macro_ISG15","MEL","Macro",0.08704227,-5.808969,0,0,0
"WMC137654-GSM3496394_AB3725.txt",0,"WMC137654-GSM3496394_AB3725.txt","p21","T",1167.86517546001,2233,"Myeloid_MKI67","MEL","Myeloid",-0.48147765,-5.3537645,0,0,0
