Gene_ID,B16_antiXBH25_08,B16_antiXBH25_17,B16_antiXBH25_19,B16_ctrl_10,B16_ctrl_11,B16_ctrl_22,CT26_antiXBH25_03,CT26_antiXBH25_21,CT26_antiXBH25_46,CT26_ctrl_04,CT26_ctrl_12,CT26_ctrl_27,CT26_ctrl_34,CT26_ctrl_39,CT26_ctrl_41,LLC_antiXBH25_35,LLC_antiXBH25_43,LLC_antiXBH25_54,LLC_ctrl_29,LLC_ctrl_39,LLC_ctrl_42,EMT6_antiXBH25_4,EMT6_antiXBH25_5,EMT6_antiXBH25_6,EMT6_isotype-ctrl_1,EMT6_isotype-ctrl_3,EMT6_isotype-ctrl_7
Pard6b,3.2,2.8,2.34,2.91,3.21,3.58,0.82,0.62,0.93,0.86,1.2,1.0,0.67,0.97,0.87,2.7,2.25,2.34,2.1,1.83,2.03,2.08,2.57,2.13,2.16,2.27,1.67
Gm22918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flt1,8.27,3.22,3.1,4.21,3.45,8.2,6.83,6.07,6.9,7.97,6.41,5.46,7.36,5.26,6.98,5.8,4.56,4.18,4.27,4.43,4.31,4.23,4.83,5.25,11.33,9.84,8.15
Rwdd2b,5.45,4.17,4.28,2.85,5.79,5.5,3.09,4.35,3.79,3.72,3.17,2.31,3.26,2.79,3.51,2.87,3.07,6.78,3.87,3.98,5.23,4.96,6.81,6.24,5.47,5.08,6.69
Tmem45b,0.06,0.04,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.67,0.0,0.15,0.0,0.77,2.18
Cers4,4.95,5.57,9.23,2.54,6.01,7.68,0.41,1.82,1.11,0.56,0.46,0.26,0.56,0.5,0.68,2.44,1.99,3.27,3.0,3.59,3.2,1.26,0.59,2.76,0.63,2.03,1.36
Psd3,1.12,0.54,0.59,0.39,0.34,0.5,7.66,4.71,4.63,2.59,2.43,2.68,3.25,2.4,3.24,17.67,16.21,18.21,22.6,15.15,17.3,4.59,5.25,3.24,4.11,5.2,4.79
Gm23785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rab24,32.26,18.37,19.06,21.86,58.73,25.59,29.27,39.37,52.64,39.09,39.35,37.5,29.5,31.12,42.06,26.15,29.48,36.72,43.35,57.64,40.01,96.93,92.96,88.9,82.73,84.65,70.34
Slc26a1,0.53,0.4,0.43,1.28,0.73,0.97,0.07,0.03,0.27,0.08,0.24,0.33,0.09,0.17,0.25,0.15,0.04,0.07,0.23,0.05,0.22,0.43,0.35,0.16,0.29,0.65,0.49
Epor,3.12,0.45,0.75,2.45,6.35,1.5,1.03,0.12,0.65,0.99,0.5,1.72,0.38,0.61,0.06,2.15,1.01,1.53,2.93,3.86,2.86,3.18,4.12,4.77,4.74,9.75,7.26
Gm26348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,0.0,0.0
Etfrf1,31.39,14.06,16.1,19.97,36.16,31.8,13.43,15.21,17.27,19.61,13.23,10.82,13.04,12.35,14.81,11.12,8.69,12.89,14.79,14.29,14.81,15.15,9.6,14.97,16.28,17.66,22.99
Olfr1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pnlip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pcdhgb2,18.5,16.36,12.78,18.22,8.13,17.96,3.9,2.37,2.43,1.2,2.4,2.22,1.69,1.21,2.56,0.23,0.24,0.61,0.35,0.54,0.28,1.26,0.86,0.92,1.21,1.94,0.74
Gm24757,2.23,0.0,0.0,0.0,0.16,0.0,0.84,0.47,1.12,0.0,0.0,0.36,0.08,0.0,0.84,1.86,0.22,0.24,0.0,0.0,0.61,0.0,0.48,0.0,0.0,0.75,0.0
Txndc16,8.01,9.74,7.02,7.23,10.43,6.96,14.31,13.29,16.12,7.08,7.85,11.55,9.52,7.6,9.84,1.53,2.43,2.84,3.54,2.44,2.86,6.17,4.26,3.56,4.03,5.08,6.71
Gm26067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Btbd35f2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serpina3j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hmga1,788.04,664.26,672.04,656.38,510.16,591.08,645.88,875.19,765.45,1038.33,1158.2,850.21,684.14,951.75,941.35,1950.86,1815.28,1069.31,1091.35,1363.16,1321.82,346.93,298.45,338.03,313.98,269.98,241.83
Igkv1-136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Man2c1,22.88,18.66,19.43,16.91,25.15,20.04,34.1,42.21,62.4,31.64,42.07,33.89,26.46,28.23,57.57,21.35,24.91,28.38,41.63,43.62,39.62,49.69,45.01,46.68,45.04,40.58,34.54
Zfp692,5.79,2.37,2.76,2.1,4.66,4.92,8.47,10.72,11.69,11.83,11.49,10.19,7.63,9.94,8.95,17.03,20.49,20.53,17.99,27.38,24.34,13.39,14.31,9.04,10.62,10.91,6.61
Nog,0.06,0.28,0.0,0.0,0.11,0.08,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.74,0.07,0.08,0.44,0.33,0.78
Col15a1,32.36,16.87,14.98,7.12,8.43,14.96,16.72,10.88,18.28,26.6,21.87,12.95,24.23,15.91,18.21,5.08,10.93,16.4,27.89,16.7,15.52,9.86,9.34,5.85,18.57,26.58,57.1
Zmat4,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
Angptl8,0.28,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.42,0.19,0.2
A930002H24Rik,0.0,0.0,0.0,0.0,0.64,0.51,0.36,5.05,1.3,1.2,0.77,1.67,0.74,1.01,2.11,0.71,2.5,1.89,0.35,2.66,3.06,1.0,0.0,2.83,0.0,0.49,1.03
Gm26241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Col4a5,3.69,1.91,1.15,2.34,3.92,3.86,23.13,21.28,23.96,12.76,10.96,14.25,10.95,11.49,14.47,0.03,0.03,0.03,0.05,0.0,0.03,9.63,8.09,7.28,8.61,10.93,5.2
Mgat4d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prkx,17.8,12.13,10.68,9.83,5.84,13.49,6.77,9.03,8.77,6.39,6.12,6.18,6.59,6.36,7.91,18.54,16.7,13.75,15.31,15.12,16.17,10.18,10.24,9.88,11.14,13.64,12.55
Tmem130,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.04,0.0,0.0,0.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.1,0.0,0.0
Gm10073,15.52,16.06,15.82,13.52,13.53,10.54,9.58,11.09,22.18,15.34,21.66,14.41,14.25,23.89,16.21,10.12,9.01,15.62,12.78,24.67,12.42,8.33,8.72,9.3,9.92,8.15,4.56
Prrt4,0.0,0.06,0.15,0.11,0.13,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.06,0.03,0.09,0.06,0.03,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.08
Cabin1,13.89,9.53,8.41,5.03,4.4,11.59,16.98,18.89,19.39,15.37,13.23,12.72,12.48,13.76,15.87,27.31,28.07,24.03,28.7,27.28,29.33,19.19,19.31,19.8,29.09,17.55,18.58
Fgfrl1,10.01,9.74,9.18,23.88,38.98,42.91,0.93,2.34,1.74,2.66,2.33,3.19,2.02,3.67,2.54,4.62,6.57,10.59,9.98,8.54,9.67,23.89,20.89,30.62,22.47,19.11,17.92
Dnmt1,69.77,42.51,36.07,21.21,12.14,40.81,37.13,40.56,46.75,37.48,38.27,33.68,31.5,39.8,36.63,80.21,72.05,64.26,82.9,83.62,89.94,42.2,45.25,37.28,36.74,44.31,33.93
Lfng,2.96,1.88,2.65,0.69,0.5,0.69,23.34,44.49,32.84,25.76,28.4,14.79,23.4,12.67,20.54,22.37,16.6,20.41,17.11,15.89,27.96,21.73,23.21,18.44,17.85,17.09,24.35
Hsf3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
Rhd,3.62,2.53,2.24,1.75,2.55,3.57,0.73,0.5,1.36,1.13,1.05,0.48,0.16,0.43,1.64,0.0,0.0,0.07,0.0,0.07,0.0,0.09,0.26,0.27,0.3,0.66,0.82
AC093926.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.22,0.83,0.39,0.24,0.13
Gm22485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clec2g,0.28,0.29,0.0,0.0,0.04,0.13,0.72,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,1.6,0.14,0.2,0.64,0.29,0.59,0.0,1.71,0.91,1.03,0.0,0.0
Zfp804b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smlr1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fndc9,0.71,0.17,0.13,0.3,0.4,0.66,0.16,0.09,0.0,0.0,0.14,0.0,0.0,0.11,0.05,0.04,0.24,0.04,0.08,0.17,0.13,0.06,0.32,0.23,0.0,0.0,0.18
Olfr1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tespa1,0.06,0.26,0.1,0.0,0.0,0.0,0.42,1.37,0.46,0.75,0.0,0.22,0.76,0.22,0.26,0.76,1.35,1.64,0.46,0.13,0.72,1.28,1.45,1.67,0.0,0.34,0.49
Gm23569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gp9,0.0,0.0,0.11,0.74,0.63,0.0,0.0,0.14,0.48,0.3,0.45,0.16,0.27,0.12,0.16,0.27,0.47,0.14,0.13,0.14,0.57,0.0,0.0,0.0,0.0,0.19,0.0
Atp4a,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Psd4,0.79,0.44,1.65,0.17,0.0,0.21,5.06,5.13,6.86,4.78,4.63,3.38,5.01,5.54,5.76,20.22,16.85,19.85,17.58,20.78,18.19,17.1,11.15,12.98,8.75,5.47,14.81
Fgf7,1.06,1.69,1.05,1.62,0.58,0.93,33.19,41.19,32.92,17.41,21.06,28.74,26.18,18.44,20.49,4.1,3.26,2.1,2.45,0.8,2.43,9.17,5.91,3.92,1.82,2.33,6.23
Rs1,0.09,0.02,0.12,0.69,0.36,0.18,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.06,0.0,0.0,0.0
Rps8-ps4,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.59,0.24,0.3,0.0,0.0,0.0,0.0,0.54,0.0,0.37,0.0,0.0,0.44,0.0,0.0
March7,35.28,15.87,13.43,18.13,19.94,27.53,54.19,53.91,70.2,48.35,38.72,57.35,53.3,47.76,52.9,38.34,36.29,39.8,39.77,36.78,39.85,39.37,42.31,44.0,48.84,51.31,39.93
Vhl-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.27,0.3,0.0,0.0,0.29,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.24,0.0,0.0,0.0,0.0
Ift140,6.1,6.27,7.49,3.41,3.77,6.3,5.01,5.97,12.32,3.45,4.16,7.09,3.52,5.01,5.05,11.39,11.93,11.88,12.73,13.97,14.55,4.45,4.33,4.3,4.72,3.93,7.9
Exo5,6.87,6.02,4.28,3.53,5.54,5.68,13.74,11.61,15.76,10.16,16.04,12.86,11.33,13.29,13.99,13.32,13.77,18.63,19.98,18.81,20.61,15.13,14.5,15.98,17.91,17.86,16.68
Vmn1r200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm10736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acad8,11.5,7.35,5.03,5.95,10.01,8.91,4.55,6.33,12.56,7.24,7.06,5.64,5.55,5.12,6.66,8.4,6.66,11.95,10.72,10.89,11.89,14.16,18.06,13.86,15.65,15.37,13.27
Sord,33.03,31.98,31.47,14.69,17.5,17.55,7.12,8.98,12.02,5.69,5.7,4.41,5.68,5.18,7.54,4.48,5.34,3.8,6.81,8.43,6.86,22.6,20.47,18.52,15.17,12.22,17.84
Rnf181,144.05,113.63,108.18,122.72,299.33,132.7,55.02,50.31,60.94,54.41,57.19,50.24,37.23,50.0,66.96,73.99,65.03,91.68,74.78,79.38,79.83,73.38,82.68,63.44,65.96,73.86,64.61
Ighv2-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22973,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tnfaip8l3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.05,0.02,0.0,0.0,0.0,0.23,0.05,0.06,0.0,0.03,0.15
Gm24527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rbbp6,49.84,18.3,14.32,29.72,27.09,35.8,63.38,57.9,57.63,52.62,57.79,56.44,59.97,55.52,57.9,61.05,57.43,59.55,58.56,57.01,57.95,41.53,40.84,41.36,36.5,43.22,34.89
Gm24225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aasdh,5.39,3.25,2.27,1.47,3.13,4.65,16.09,18.38,16.99,8.67,13.68,16.96,15.68,12.27,14.44,9.3,11.17,11.2,14.3,13.37,17.44,13.98,6.97,8.24,9.67,8.1,4.37
Pik3ap1,3.54,3.01,4.94,0.83,0.1,0.85,5.76,8.28,9.34,5.37,3.8,3.92,5.07,5.41,6.87,11.78,10.03,9.6,9.91,9.29,8.85,15.09,15.65,11.19,5.15,8.11,23.65
Gm21586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kctd10,44.78,29.42,27.97,29.8,31.03,36.45,68.01,78.8,100.98,51.85,67.45,59.05,43.53,50.11,81.46,36.2,32.15,36.32,46.32,47.14,42.38,86.75,77.87,90.36,101.79,117.3,93.29
Zfp825,7.56,3.73,3.92,4.39,5.53,6.58,8.62,11.08,12.22,9.94,9.35,10.41,10.35,10.64,8.88,7.55,5.58,9.29,9.64,10.18,10.18,10.22,10.84,10.3,9.68,10.54,8.48
Gm24886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agap1,7.12,5.58,4.9,6.22,4.23,6.1,3.64,5.13,5.95,6.53,7.87,7.33,7.17,8.52,5.98,10.11,11.04,8.63,11.0,9.89,9.48,9.87,10.15,8.03,12.48,10.09,8.3
Gm27903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sapcd1,0.0,0.0,0.0,0.0,0.0,0.09,1.14,2.77,1.5,1.0,2.69,1.18,1.59,1.3,1.4,1.1,1.23,0.94,1.42,1.08,0.91,1.64,1.21,1.58,2.68,2.0,1.67
Zfp429,4.4,1.5,1.92,1.23,1.85,1.24,8.56,6.32,10.6,4.82,5.71,7.16,7.53,6.03,8.1,2.8,1.76,5.22,2.41,1.47,2.0,6.55,7.69,8.06,7.19,7.21,6.73
Olfr1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Traj54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ebi3,2.73,1.19,2.87,0.12,0.0,0.58,4.58,4.31,3.02,3.48,2.26,2.66,3.52,2.53,4.94,8.61,6.67,7.47,12.08,5.73,8.48,5.99,8.8,4.77,0.98,2.2,6.39
Rab11b-ps2,1.12,1.33,0.83,1.56,1.48,1.29,0.77,0.86,1.83,1.73,1.76,0.92,0.27,0.71,1.47,1.8,2.65,1.07,1.47,2.99,1.1,0.0,0.65,0.65,1.21,0.39,0.0
Zc3h14,99.65,76.05,68.44,69.11,83.11,71.41,85.82,100.18,91.12,91.94,108.95,116.03,104.19,101.17,81.88,109.36,114.74,96.31,102.55,85.08,103.31,88.23,93.15,96.13,115.85,93.63,76.16
Gm24051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir6898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slc45a2,286.48,381.52,338.78,142.2,125.04,190.17,0.0,0.2,0.0,0.07,0.03,0.07,0.03,0.14,0.04,0.0,0.14,0.06,0.15,0.19,0.26,0.0,0.0,0.0,0.0,0.0,0.0
Gm26078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klrg1,0.15,0.0,0.35,0.0,0.0,0.1,5.2,3.31,7.12,2.18,1.54,0.96,2.48,5.97,5.75,1.07,0.85,0.69,0.42,0.38,0.61,2.26,1.11,0.4,0.0,1.23,1.51
Gm23205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rrbp1,212.8,195.46,215.83,224.85,333.52,216.03,198.31,252.97,255.08,256.88,247.03,236.1,217.0,228.23,304.89,240.26,239.19,240.83,249.02,233.97,240.8,314.5,328.44,309.07,268.19,295.6,335.35
Fam43b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n-R5s219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26625,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.12,0.04,0.04,0.04,0.18,0.25,0.07,0.09,0.11,0.3,0.16,0.04,0.04,0.04,0.21,0.05,0.1,0.11,0.05,0.0
Tssc4,34.04,29.77,31.92,26.26,59.69,31.77,28.16,27.54,29.72,30.85,31.65,25.21,24.47,30.53,36.67,8.17,11.71,11.31,13.02,13.76,10.33,24.75,22.76,21.32,19.44,19.29,20.47
Rps6kb1,37.85,15.65,14.86,22.15,23.58,26.89,19.18,17.97,20.27,21.31,17.72,22.83,18.14,15.93,16.86,31.04,27.34,26.71,28.35,23.48,27.03,17.31,16.0,14.62,19.84,27.87,18.05
Pcdhga12,0.4,0.66,0.67,0.33,0.28,0.39,0.87,1.01,0.83,0.64,1.07,0.79,0.75,0.83,0.77,0.08,0.4,0.18,0.28,0.34,0.26,0.15,0.32,0.3,0.18,0.31,0.44
Ero1lb,3.84,3.74,3.15,1.86,2.25,3.22,7.01,7.23,9.42,7.41,6.88,8.25,7.21,6.7,8.34,8.68,9.05,9.73,10.96,11.34,10.79,9.1,12.42,10.51,8.86,8.52,14.29
Obox4-ps18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hic2,0.89,0.44,0.53,0.43,0.57,0.85,0.72,0.77,1.08,0.79,0.68,0.68,0.44,0.64,1.09,1.89,1.08,1.49,2.44,1.59,1.58,0.86,0.94,0.98,0.8,1.43,1.05
Gps1,129.91,119.07,117.46,59.25,72.91,88.3,46.77,52.97,64.59,66.45,72.85,57.71,47.62,63.08,69.2,77.94,75.12,78.36,80.74,100.6,95.08,50.71,53.1,48.0,75.12,77.29,61.06
Shisa2,0.42,1.56,0.23,0.57,0.76,0.33,0.0,0.03,0.03,0.03,0.0,0.04,0.06,0.0,0.07,0.03,0.0,0.0,0.39,0.03,0.28,2.49,0.94,0.16,0.49,1.2,3.1
Rbm27,13.95,5.46,5.2,6.43,5.09,9.08,17.63,16.35,17.96,12.45,14.51,15.04,12.11,12.78,17.69,18.01,18.7,14.57,17.15,14.19,16.14,11.81,12.82,11.22,14.41,15.05,10.87
Gm26889,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chp2,0.57,0.45,0.67,0.0,0.0,0.34,0.56,1.04,0.82,0.7,0.71,0.08,1.1,0.32,0.24,0.21,0.41,1.62,5.47,2.51,1.69,2.28,0.81,0.57,0.64,0.3,4.57
Terf1,19.36,7.17,7.33,4.83,6.83,7.04,28.55,23.13,31.33,28.31,25.46,29.69,36.75,31.63,22.81,44.57,41.71,41.35,43.34,42.48,43.54,17.27,17.42,14.94,18.14,19.09,15.97
n-R5s117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
